"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","Agradecemos sua opinião, <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">responda nosso questionário</a> para sabermos que novidades você gostaria de encontrar no Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remover aviso</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","Estamos trabalhando, criando mais novidades para o Magento. Obrigado por sua paciência."
"Web Section","Seção Web"
"Web Services","Compartilhar Recursos"
"Web services","Web services"
"Website","Website"
"What is this?","O que é isso?"
"Wishlist Report","Relatório de Favoritos"
"Wishlist item is not loaded.","Favoritos não pode ser carregado."
"Wrong account specified.","Erro na conta informada."
"Wrong billing agreement ID specified.","Erro no ID dos termos de cobrança informado."
"Wrong column format.","Erro no formato da coluna."
"Wrong newsletter template.","Erro no template de newsletter."
"Wrong quote item.","Erro na citação do produto."
"Wrong tab configuration.","Erro na guia de configuração."
"Wrong tag was specified.","Erro na tag informada."
"Wrong transaction ID specified.","Erro no ID da transação informado."
"XML","XML"
"XML data is invalid.","Dados de XML inválidos."
"XML object is not instance of ""Varien_Simplexml_Element"".","Objeto XML não é uma instância de  ""Varien_Simplexml_Element""."
"YTD","Último Ano"
"Year","Ano"
"Yes","Sim"
"Yes (301 Moved Permanently)","Sim (301 Permanente)"
"Yes (302 Found)","Sim (302 Temporario)"
"Yes (only price with tax)","Sim (apenas preços com impostos)"
"You cannot delete your own account.","Você não pode excluir a sua própria conta."
"You have %s unread message(s).","Você possui %s mensagens não lidas."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","Você possui %s mensagens não lidas. <a href=""%s"">Caixa de entrada</a>."
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","Você possui %s, %s e %s mensagens não lidas. <a href=""%s"">Caixa de entrada</a>."
"You have logged out.","Você foi desconectado."
"You have not enough permissions to use this functionality.","Você não tem permissões suficientes para usar esta funcionalidade."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","Você precisa ter o Javascript habilitado no seu navegador para utilizar as funcionalidades deste site."
"You need to specify order items.","Você precisa informar os produtos do pedido."
"You will need to wait when the action ends.","Você precisa aguardar até que a ação termine."
"Your answers contain duplicates.","Suas respostas possuem duplicidades."
"Your password has been updated.","Sua senha foi atualizada."
"Your password reset link has expired.","Seu link para refazer a senha expirou."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","As configurações do seu servidor PHP não permitem que você faça upload de arquivos que ultrapassem %s de tamanho. Modifique a variável post_max_size (atualmente em %s) e upload_max_filesize (atualmente em %s) no php.ini se você deseja fazer upload de arquivos maiores."
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","Seu servidor web foi configurado incorretamente. Como resultado, arquivos de configuração com informações sigilosas podem ser acessados externamente. Entre em contato com seu servidor de hospedagem."
"Zip/Postal Code","Cep"
"Zip/Postal Code:","Cep:"
"[ deleted ]","[ excluir ]"
"[GLOBAL]","[GLOBAL]"
"[STORE VIEW]","[VISÃO]"
"[WEBSITE]","[WEBSITE]"
"b","b"
"close","Fechar"
"critical","importante"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","exemplo: ""sitemap/"" ou ""/"" para diretório base (diretório precisa ter permissão de escrita)"
"example: sitemap.xml","exemplo: sitemap.xml"
"failed","falhou"
"from","de"
"major","(alta)"
"minor","(baixa)"
"notice","(aviso)"
"store(%s) scope","escopo loja (%s)"
"successful","sucesso"
"to","para"
"website(%s) scope","escopo website(%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}} não é recomendável usar em ambiente de produção, para declarar a URL Base (Não Segura) / URL Base (Segura). É altamente recomendável alterar estes valores na sua <a href=""%s"">configuração</a> do Magento."
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Atenção</strong>: Captcha diferencia maiúsculas e minúsculas."
"After number of attempts to login","Depois de diversas tentativas de login"
"Always","Sempre"
"CAPTCHA","CAPTCHA"
"CAPTCHA Timeout (minutes)","CAPTCHA Expira (minutos)"
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen","CAPTCHA para ""Criar usuário"" e ""Esqueceu a senha"" sempre exibido se habilitado"
"Case Sensitive","Diferenciar Maiúsculas/Minúsculas"
"Displaying Mode","Modo de Exibição"
"Enable CAPTCHA in Admin","Habilitar CAPTCHA no Admin"
"Enable CAPTCHA on Frontend","Habilitar CAPTCHA no Frontend"
"Font","Fonte"
"Forms","Formulários"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Se for informado 0 (zero), CAPTCHA no formulário de Login será sempre apresentado."
"Incorrect CAPTCHA.","CAPTCHA Incorreto."
"Number of Symbols","Quantidade de Símbolos"
"Number of Unsuccessful Attempts to Login","Número de Tentativas"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Informe no máximo 8 símbolos. Variação permitida (ex. 3-5)"
"Please type the letters below","Digite as letras abaixo"
"Please type the letters from the image:","Repita as letras da imagem:"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Utilize apenas letras (a-z or A-Z) ou números (0-9) neste campo. Espaços e outros caracteres não são permitidos.<br />Caracteres parecidos (ex. ""i"", ""l"", ""1"") diminuem a chance de acerto do cliente."
"Reload captcha","Atualizar captcha"
"Symbols Used in CAPTCHA","Caracteres Permitidos no CAPTCHA"
